Shim_ID,FHFC_Key,HUD_REMS,Public_Housing_Development#,Florida_DOR_Parcel,Development_Name,Street_Address,City,State,Zip_Code,County,Housing_Program(s),Total_Units,Assisted_Units,HUD/RD_Rental_Assistance_Units,FHFC_Funded,HUD_Multifamily_Funded,HUD_Public_Housing_Funded,RD_Funded,LHFA_Funded,Target_Population,Occupancy_Status,Affordability_Start_Date,Year_built_(property_appraiser),Owner_Type,Overall_year_of_subsidy_expiration,Latitude,Longitude,Census_Tract,Census_Block_Group,Number_of_0_BR,Number_of_1_BR,Number_of_2_BR,Number_of_3_BR,Number_of_4_or_more_BR
7422,-,800235464,-,1.63E+17,TRANSFIGURATION MANOR,4000 43rd Street N,St. Petersburg,Florida,33714,Pinellas,Rental Assistance/HUD;Section 202 Capital Advance,68,68,68,-,x,-,-,-,Elderly,Ready for Occupancy,2014,1966,Non-Profit,2054,27.80890722,-82.69247416,24702,3,-,68,-,-,-
2263,-,800211330,-,1.63E+17,TRINITY HOUSE,5700 16th St S,St. Petersburg,Florida,33705,Pinellas,Rental Assistance/HUD;Section 202 Capital Advance,76,76,76,-,x,-,-,-,Elderly,Ready for Occupancy,2001,2002,Non-Profit,2042,27.71644083,-82.65579131,20208,2,-,76,-,-,-
7076,-,800223972,-,1.63E+17,TWIN BROOKS APARTMENTS,3540 24th Avenue South.,St. Petersburg,Florida,33712,Pinellas,Rental Assistance/HUD;Section 811 Capital Advance,14,14,14,-,x,-,-,-,Elderly,Ready for Occupancy,2009,2009,Non-Profit,2049,27.74633482,-82.68052761,20101,1,-,14,-,-,-
1853,-,800004431,-,1.53E+17,SANDPIPER VILLAGE,300 S WALTON AVE,Tarpon Springs,Florida,34689,Pinellas,Rental Assistance/HUD,80,80,80,-,x,-,-,-,Elderly,Ready for Occupancy,1981,1982,Non-Profit,2036,28.14415189,-82.7470905,27402,5,-,48,32,-,-
7310,2696,800242713,-,15 27 12 89982 049 0400,The Villages at Tarpon,500 S. Walton Avenue,Tarpon Springs,Florida,34689,Pinellas,Housing Credits 9%;Rental Assistance/HUD,95,95,95,x,x,-,-,-,Elderly;Family;Link,Ready for Occupancy,2014,1983,Non-Profit,2066,28.14208309,-82.74680627,27402,5,26,69,-,-,-
1165,323,800004143,-,2.53E+17,AZALEA GARDENS,1050 GOLFVIEW AVE,Bartow,Florida,33830,Polk,Housing Credits 9%;Rental Assistance/HUD,120,120,120,x,x,-,-,-,Family,Ready for Occupancy,1979,1979,For-Profit,2048,27.88874957,-81.82187674,15200,4,-,12,66,42,-
1785,2719,800004145,-,2.73E+17,HARBOUR COURT APARTMENTS,266 PENINSULAR DR,Haines City,Florida,33844,Polk,Extremely Low Income;Housing Credits 4%;Rental Assistance/HUD;SAIL;State Bonds,64,64,63,x,x,-,-,-,Elderly;Family;Link,Ready for Occupancy,1983,1983,For-Profit,2047,28.10195471,-81.63433771,12700,1,not avail.,not avail.,not avail.,not avail.,not avail.
903,-,800004404,-,2.63E+17,REDWOOD APARTMENTS,940 ALFRED DR. EAST,Lake Alfred,Florida,33850,Polk,Rental Assistance/HUD;Section 515,30,30,30,-,x,-,x,-,Family,Ready for Occupancy,1980,1980,For-Profit,2040,28.09858631,-81.71441148,12900,1,-,4,12,14,-
557,-,800004228,-,2.73E+17,LAKE WALES GARDENS,504 S 4TH ST,Lake Wales,Florida,33853,Polk,Rental Assistance/HUD;Section 207/223(f),96,87,87,-,x,-,-,-,Family,Ready for Occupancy,1994,1974,Non-Profit,2031,27.89221162,-81.58455792,15500,2,not avail.,not avail.,not avail.,not avail.,not avail.
6924,-,800221259,-,63-242829253970001010,ABILITIES AT EAGLE'S NEST,1920 E Edgewood Dr,Lakeland,Florida,33803,Polk,Rental Assistance/HUD;Section 811 Capital Advance,5,5,5,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,2008,1973,Non-Profit,2048,28.01163265,-81.92614267,10502,1,-,-,5,-,-
1940,-,800004033,-,2.43E+17,CRYSTALWOOD APARTMENTS,1935 Crystal Grove Dr,Lakeland,Florida,33801,Polk,Refi Section 221(d)(4) MR;Rental Assistance/HUD,64,63,63,-,x,-,-,-,Family,Ready for Occupancy,1983,1983,For-Profit,2034,28.02032405,-81.9132698,11732,2,not avail.,not avail.,not avail.,not avail.,not avail.
1544,-,800004231,-,2.43E+17,LAKELAND PRESBYTERIAN APTS,530 S FLORIDA AVE,Lakeland,Florida,33801,Polk,Rental Assistance/HUD;Section 236,196,39,39,-,x,-,-,-,Elderly,Ready for Occupancy,1971,not avail.,Non-Profit,2033,28.03772627,-81.95650179,10401,1,not avail.,not avail.,not avail.,not avail.,not avail.
1961,-,800004234,-,2.43E+17,LAKEVIEW PRESBYTERIAN HOMES,515 E ORANGE ST,Lakeland,Florida,33801,Polk,Rental Assistance/HUD;Section 207/223(f),104,104,104,-,x,-,-,-,Elderly,Ready for Occupancy,1985,not avail.,Non-Profit,2030,28.04137378,-81.95249719,16400,3,28,76,-,-,-
284,448,800004237,-,2.33E+17,LAKEWOOD TERRACE APARTMENTS,1315 W 14TH ST,Lakeland,Florida,33805,Polk,Housing Credits 4%;Housing Credits 9%;Local Bonds;Rental Assistance/HUD;Section 221(d)(4) MKT,132,132,132,x,x,-,-,x,Family,Ready for Occupancy,1979,1973,For-Profit,2051,28.06627115,-81.97566199,11204,1,-,16,40,60,16
2096,-,800004374,-,2.43E+17,PEACE RIVER CENTER PROPERTIES INC.,728 E Bella Vista St,Lakeland,Florida,33805,Polk,Rental Assistance/HUD;Section 202 Direct Loan,19,18,18,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1988,1988,Non-Profit,2028,28.06999847,-81.9501154,11400,1,not avail.,not avail.,not avail.,not avail.,not avail.
717,-,800004464,-,2.43E+17,STERLING PLACE,600 Old Combee Rd,Lakeland,Florida,33809,Polk,Rental Assistance/HUD;Section 202 Capital Advance,70,69,69,-,x,-,-,-,Elderly,Ready for Occupancy,1997,not avail.,Non-Profit,2037,28.11121443,-81.94402356,12204,2,not avail.,not avail.,not avail.,not avail.,not avail.
6646,-,800219354,-,2.33E+17,TRINITY APTS OF LAKELAND,1201 S Central Ave,Lakeland,Florida,33815,Polk,Rental Assistance/HUD;Section 202 Capital Advance,70,70,70,-,x,-,-,-,Elderly,Ready for Occupancy,2006,2006,Non-Profit,2046,28.02730188,-81.97311294,10800,1,-,70,-,-,-
1930,-,800003886,-,2.63E+17,ABBEY LANE APARTMENTS,100 EVERGREEN PL SW,Winter Haven,Florida,33880,Polk,Local Bonds;Refi Section 221(d)(4) MR;Rental Assistance/HUD,125,124,124,-,x,-,-,x,Family,Ready for Occupancy,1984,1983,For-Profit,2034,28.00666091,-81.75223986,13802,2,not avail.,not avail.,not avail.,not avail.,not avail.
1818,-,800004038,-,2.63E+17,CYPRESS CATHEDRAL APARTMENTS,1801 HAVENDALE BLVD.,Winter Haven,Florida,33881,Polk,Local Bonds;Rental Assistance/HUD;Section 221(d)(4) MKT,68,68,68,-,x,-,-,x,Elderly;Family,Ready for Occupancy,1984,1980,For-Profit,2043,28.04686144,-81.74630757,13500,1,-,68,-,-,-
1593,-,800004091,-,2.63E+17,DOUGLAS FRASER TOWERS,745 AVENUE A SW,Winter Haven,Florida,33880,Polk,Rental Assistance/HUD;Section 236,156,82,82,-,x,-,-,-,Elderly,Ready for Occupancy,1970,1971,For-Profit,2028,28.02201402,-81.73680387,13701,2,not avail.,not avail.,not avail.,not avail.,not avail.
2097,1046,800004068,-,2.63E+17,EPISCOPAL-CATH0LIC APARTMENTS,500 AVENUE L NW,Winter Haven,Florida,33881,Polk,Elderly Housing Community Loan;Rental Assistance/HUD;Section 236,199,54,54,x,x,-,-,-,Elderly,Ready for Occupancy,1974,not avail.,Non-Profit,2019,28.03271612,-81.73194812,13701,1,not avail.,not avail.,not avail.,not avail.,not avail.
1342,-,800004355,-,2.63E+17,PALM PLACE APARTMENTS,2401 2nd St NW,Winter Haven,Florida,33881,Polk,Local Bonds;Rental Assistance/HUD,90,90,90,-,x,-,-,x,Family,Ready for Occupancy,1994,1971,Non-Profit,2020,28.04814448,-81.72759039,13600,2,-,8,40,42,-
418,15,800004408,-,2.63E+17,RIDGEWOOD APARTMENTS,2201 RIDGEWOOD RD NW,Winter Haven,Florida,33881,Polk,Predevelopment Loan Program;Refi Section 221(d)(4) MR;Rental Assistance/HUD,33,33,33,x,x,-,-,-,Elderly,Ready for Occupancy,1983,1982,For-Profit,2035,28.04676393,-81.73230316,13600,1,-,9,24,-,-
7011,2424,800004582,-,2.63E+17,WINTER HAVEN  MANOR,140 AVENUE A SW,Winter Haven,Florida,33880,Polk,Elderly Housing Community Loan;Rental Assistance/HUD;Section 207/223(f),126,125,125,x,x,-,-,-,Elderly,Ready for Occupancy,1980,not avail.,For-Profit,2043,28.02059246,-81.72817082,13701,2,not avail.,not avail.,not avail.,not avail.,not avail.
584,-,800003901,-,7.10E+16,ARC of Putnam County Group Home,1015 S 10TH ST,Palatka,Florida,32177,Putnam,Rental Assistance/HUD;Section 202 Direct Loan,12,12,12,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1987,1987,Non-Profit,2027,29.63828373,-81.63930139,950800,3,12,-,-,-,-
899,-,800003916,-,1.21E+17,BARRY MANOR,1000 HUSSON AVE,Palatka,Florida,32177,Putnam,Rental Assistance/HUD;Section 207/223(f),75,75,75,-,x,-,-,-,Elderly,Ready for Occupancy,1984,1959,Non-Profit,2034,29.63937566,-81.65482862,950900,6,14,61,-,-,-
807,-,800003961,-,1.31E+17,COLLEGE ARMS APARTMENTS,2305-A HUSSON AVE,Palatka,Florida,32177,Putnam,Rental Assistance/HUD;Section 515,14,14,13,-,x,-,x,-,Family,Ready for Occupancy,1982,1982,For-Profit,2032,29.62611415,-81.65277447,950900,2,-,-,8,6,-
1888,-,800004013,-,1.31E+17,COLLEGE ARMS APARTMENTS  I,2305 HUSSON AVE,Palatka,Florida,32177,Putnam,Rental Assistance/HUD,94,94,94,-,x,-,-,-,Family,Ready for Occupancy,1973,1973,Limited Dividend,2030,29.62516439,-81.65227522,950900,2,-,16,42,28,8
1550,-,800004280,-,1.11E+17,MELLON MANOR APARTMENTS,3701 ST JOHNS AVE,Palatka,Florida,32177,Putnam,Rental Assistance/HUD,50,40,40,-,x,-,-,-,Family,Ready for Occupancy,1972,1972,For-Profit,2020,29.64731688,-81.66895305,950700,4,not avail.,not avail.,not avail.,not avail.,not avail.
1640,-,800004397,-,1.31E+17,PROGRESSIVE HOUSING,2201 HUSSON AVENUE,Palatka,Florida,32177,Putnam,Rental Assistance/HUD;Section 202 Direct Loan,25,24,24,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1983,1983,Non-Profit,2034,29.62611213,-81.65181247,950900,2,not avail.,not avail.,not avail.,not avail.,not avail.
2069,-,800003908,-,04-1N-28-0000-10903-0000,ASTOR VILLAGE,5194 Astor Vlg St,Milton,Florida,32570,Santa Rosa,Rental Assistance/HUD;Section 515,50,50,50,-,x,-,x,-,Elderly,Ready for Occupancy,1982,1982,For-Profit,2032,30.62304734,-87.05116931,10600,5,-,50,-,-,-
1736,-,800004122,-,5/2/32,BENEVA OAK APARTMENTS,650 N BENEVA RD,Sarasota,Florida,34232,Sarasota,Rental Assistance/HUD;Section 207/223(f),40,40,40,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1992,1991,Non-Profit,2032,27.34236597,-82.4958975,404,1,-,20,20,-,-
3136,2109,800004461,-,2026-03-0060,CASA SANTA MARTA,1576 8TH ST,Sarasota,Florida,34236,Sarasota,Rental Assistance/HUD;Section 221(d)(4) MKT;State Bonds;State HOME,78,78,78,x,x,-,-,-,Elderly;Family,Ready for Occupancy,1982,1982,Non-Profit,2038,27.34291356,-82.5394669,101,3,-,78,-,-,-
1770,-,800003986,-,2026-03-0061,CASA SANTA MARTA II,800 North Lemon Avenue,Sarasota,Florida,34236,Sarasota,Rental Assistance/HUD;Section 202 Capital Advance,52,52,52,-,x,-,-,-,Elderly,Ready for Occupancy,1995,1995,Non-Profit,2017,27.34326673,-82.54015009,101,3,-,52,-,-,-
520,-,800004190,-,2024-15-0011,J. H. FLOYD SUNSHINE VILLAGE,1777 18TH ST,Sarasota,Florida,34234,Sarasota,Rental Assistance/HUD;Section 207/223(f),59,58,58,-,x,-,-,-,Elderly,Ready for Occupancy,1991,1967,Non-Profit,2088,27.35371705,-82.53551652,300,2,not avail.,not avail.,not avail.,not avail.,not avail.
623,-,800004278,-,2026-12-0090,MCCOWN TOWERS,1320 6th St,Sarasota,Florida,34236,Sarasota,Rental Assistance/HUD,75,75,75,-,x,-,-,-,Elderly,Ready for Occupancy,1979,1979,Non-Profit,2019,27.34027612,-82.54417512,101,3,-,75,-,-,-
3027,-,800212813,-,2024-16-0053,MEADOW PARK,1845 18th Street,Sarasota,Florida,34234,Sarasota,Rental Assistance/HUD;Section 202 Capital Advance,44,43,43,-,x,-,-,-,Elderly,Ready for Occupancy,2003,2004,Non-Profit,2043,27.35347087,-82.53384437,300,2,not avail.,not avail.,not avail.,not avail.,not avail.
1702,-,800004341,-,7/18/22,ORCHARD PLACE OF SARASOTA,1300 N LOCKWOOD RIDGE RD,Sarasota,Florida,34237,Sarasota,Rental Assistance/HUD;Section 202 Direct Loan,40,40,40,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1993,1993,Non-Profit,2017,27.35006017,-82.50510345,407,1,10,30,-,-,-
3021,-,800211337,-,0409-04-0002,VILLA SAN MARCO,1030 Albee Farm Rd,Venice,Florida,34292,Sarasota,Rental Assistance/HUD;Section 202 Capital Advance,80,80,80,-,x,-,-,-,Elderly,Ready for Occupancy,2002,2002,Non-Profit,2042,27.10693992,-82.43254687,2302,1,-,80,-,-,-
1592,-,800004504,-,322030510020B0000,THE HACIENDA,225 WAYMAN STREET,Longwood,Florida,32750,Seminole,Rental Assistance/HUD;Section 811 Capital Advance,13,12,12,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1997,1997,Non-Profit,2037,28.69917797,-81.3334882,21502,2,not avail.,not avail.,not avail.,not avail.,not avail.
1859,-,800004115,-,2.20E+15,GEORGIA ARMS APARTMENTS,2600 GEORGIA AVE,Sanford,Florida,32771,Seminole,Refi Section 221(d)(4) MR;Rental Assistance/HUD,90,90,90,-,x,-,-,-,Elderly,Ready for Occupancy,1983,1983,For-Profit,2044,28.78212545,-81.28262492,20901,2,-,66,24,-,-
521,2559,800004433,-,2519305AG07170000,SEMINOLE GARDEN APARTMENTS,1600 W 5TH ST,Sanford,Florida,32771,Seminole,Extremely Low Income;Housing Credits 4%;Rental Assistance/HUD;SAIL;Section 221(d)(3) MR;State Bonds,108,108,108,x,x,-,-,-,Family;Link,Ready for Occupancy,1969,1970,For-Profit,2068,28.80753335,-81.28450082,20500,2,-,20,69,19,-
1641,-,800004151,-,403100000,HASTINGS APARTMENTS,805 MERKERSON ST,Hastings,Florida,32145,St. Johns,Rental Assistance/HUD,20,20,20,-,x,-,-,-,Family,Ready for Occupancy,1971,1971,Non-Profit,2031,29.72426326,-81.50905323,21101,2,-,-,8,12,-
628,-,800004442,-,983700081,ARC OF ST. JOHN'S COUNTY,10 SUNRISE BLVD,St. Augustine,Florida,32086,St. Johns,Rental Assistance/HUD;Section 202 Direct Loan,16,15,15,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1992,1992,Non-Profit,2032,29.87361265,-81.332315,21301,2,not avail.,not avail.,not avail.,not avail.,not avail.
707,-,800003981,-,1612200000,CASA DEL MAR APARTMENTS,1575 A1A SOUTH,St. Augustine,Florida,32084,St. Johns,Rental Assistance/HUD;Section 236,44,29,29,-,x,-,-,-,Elderly,Ready for Occupancy,1972,1978,Limited Dividend,2035,29.86955266,-81.28458754,21407,1,not avail.,not avail.,not avail.,not avail.,not avail.
235,2692,800004458,-,983700080,SOUTHERN VILLAS APARTMENTS,52 SUNRISE BVLD,St. Augustine,Florida,32084,St. Johns,Housing Credits 9%;Rental Assistance/HUD,60,60,60,x,x,-,-,-,Elderly;Family;Link,Ready for Occupancy,1981,1981,For-Profit,2066,29.87254635,-81.33261632,21301,2,-,54,6,-,-
633,-,800004506,-,2032000000,THE OAKS APARTMENTS,30 DESOTO PL,St. Augustine,Florida,32084,St. Johns,Rental Assistance/HUD;Section 207/223(f),33,32,32,-,x,-,-,-,Elderly,Ready for Occupancy,1983,1983,Limited Dividend,2034,29.88977962,-81.31529021,20400,2,not avail.,not avail.,not avail.,not avail.,not avail.
660,1104,800004092,-,1215400000,WOODLAWN TERRACE APARTMENTS,200 S WOODLAWN ST,St. Augustine,Florida,32095,St. Johns,Rental Assistance/HUD;State HOME,76,76,75,x,x,-,-,-,Family,Ready for Occupancy,1973,1971,For-Profit,2053,29.88853045,-81.33597166,21002,1,-,-,24,52,-
1133,80,800003927,-,2404-517-0001-000-0,BETHANY COURT APARTMENTS,501 Bethany Court,Fort Pierce,Florida,34950,St. Lucie,Rental Assistance/HUD;Section 207/223(f);State HOME,61,60,60,x,x,-,-,-,Family,Ready for Occupancy,1996,not avail.,For-Profit,2049,27.46416981,-80.33353587,380200,4,-,-,58,3,-
543,-,800004340,-,2.41E+14,ORANGEWOOD VILLAGE,705 S 29TH ST,Fort Pierce,Florida,34947,St. Lucie,Rental Assistance/HUD,60,60,60,-,x,-,-,-,Family,Ready for Occupancy,1982,1982,For-Profit,2035,27.44074987,-80.35503253,380400,4,-,-,44,16,-
507,2562,800004075,-,2.40E+14,PINE CREEK VILLAGE,1110 N 29TH ST,Fort Pierce,Florida,34947,St. Lucie,Housing Credits 9%;Rental Assistance/HUD;Section 542,107,107,107,x,x,-,-,-,Family;Link,Ready for Occupancy,1992,1971,For-Profit,2064,27.46043503,-80.35283548,380300,5,-,24,59,24,-
6411,1327,800212846,-,3.42E+14,VILLA SETON,3300 SW Chartwell Street,Port St. Lucie,Florida,34953,St. Lucie,Rental Assistance/HUD;Section 202 Capital Advance;State HOME,50,49,49,x,x,-,-,-,Elderly,Ready for Occupancy,2003,2005,Non-Profit,2054,27.24412691,-80.3748619,382113,4,-,49,-,-,-
704,1239,800004054,-,0503S11E11344002000,Carter House (a/k/a Dowling Park),23760 Park Center Dr.,Live Oak,Florida,32060,Suwannee,Elderly Housing Community Loan;Rental Assistance/HUD;Section 207/223(f),100,99,99,x,x,-,-,-,Elderly,Ready for Occupancy,1982,1983,Non-Profit,2034,30.25014944,-83.24271946,970302,2,not avail.,not avail.,not avail.,not avail.,not avail.
2119,-,800004053,-,0503S11E11344001000,Dowling House,23740 Park Center Dr.,Live Oak,Florida,32060,Suwannee,Rental Assistance/HUD;Section 236,80,31,31,-,x,-,-,-,Elderly,Ready for Occupancy,1973,1974,Non-Profit,2019,30.24984888,-83.24208835,970302,2,not avail.,not avail.,not avail.,not avail.,not avail.
1508,-,800004536,-,2702S13E08084002003,VILLAGE OAKS APARTMENTS,705 NORTHWEST DRIVE,Live Oak,Florida,32060,Suwannee,Rental Assistance/HUD;Section 515,32,32,32,-,x,-,x,-,Family,Ready for Occupancy,1981,1990,For-Profit,2031,30.28063413,-82.99923659,970400,5,-,8,18,4,2
7220,-,800225991,-,1.40E+13,GIBB PERRY VILLAGE,800 Stephens Court,Perry,Florida,32347,Taylor,Rental Assistance/HUD;Section 811 Capital Advance,15,14,14,-,x,-,-,-,Elderly,Ready for Occupancy,2011,not avail.,Non-Profit,2016,30.1396,-83.8043,950200,5,not avail.,not avail.,not avail.,not avail.,not avail.
1914,-,800004510,-,2.60E+13,TIDEWATER APARTMENTS,500 S. WARNER AVENUE,Perry,Florida,32347,Taylor,Rental Assistance/HUD,100,100,100,-,x,-,-,-,Family,Ready for Occupancy,1973,1972,For-Profit,2018,30.10339562,-83.59489159,950300,3,-,16,40,40,4
1490,-,800004223,-,31-05-20-00-000-0892-0,LAKE BUTLER APARTMENTS,1005 SW 6TH ST,Lake Butler,Florida,32054,Union,Rental Assistance/HUD;Section 515,48,48,48,-,x,-,x,-,Family,Ready for Occupancy,1981,1978,For-Profit,2031,30.01834559,-82.35052768,960200,4,-,8,24,12,4
1811,-,800003956,-,3.32E+13,CASA SAN PABLO,401 N RIDGEWOOD AVE,Daytona Beach,Florida,32114,Volusia,Rental Assistance/HUD;Section 207/223(f),64,64,64,-,x,-,-,-,Elderly,Ready for Occupancy,1987,1987,Non-Profit,2027,29.21845453,-81.02620602,81500,1,16,48,-,-,-
1988,-,800003993,-,3.32E+13,CENTRAL MANOR APARTMENTS,136 FAIRVIEW AVENUE,Daytona Beach,Florida,32114,Volusia,Rental Assistance/HUD;Section 207/223(f),154,154,154,-,x,-,-,-,Elderly,Ready for Occupancy,1979,1979,Non-Profit,2024,29.22138972,-81.02447131,81500,1,-,154,-,-,-
3099,227,800004046,-,3.22E+13,DAYTONA GARDEN APARTMENTS,603 JEAN ST,Daytona Beach,Florida,32114,Volusia,Housing Credits 9%;Rental Assistance/HUD,78,78,78,x,x,-,-,-,Family,Ready for Occupancy,1969,1970,For-Profit,2053,29.1968,-81.0353,82100,5,-,-,26,26,26
2134,227,800004044,-,3.22E+13,DAYTONA GARDEN APARTMENTS NORTH,437 JEAN ST,Daytona Beach,Florida,32114,Volusia,Housing Credits 9%;Rental Assistance/HUD,72,72,72,x,x,-,-,-,Family,Ready for Occupancy,1971,1970,For-Profit,2053,29.19709216,-81.03501256,82100,5,-,18,36,18,-
1856,227,800004045,-,3.22E+13,DAYTONA GARDEN APARTMENTS SOUTH,617 JEAN ST,Daytona Beach,Florida,32114,Volusia,Housing Credits 9%;Rental Assistance/HUD,80,80,80,x,x,-,-,-,Family,Ready for Occupancy,1970,1971,For-Profit,2053,29.19381548,-81.03317722,82100,2,-,20,40,20,-
1536,-,800004253,-,3.32E+13,LOUTTIT MANOR,229 S RIDGEWOOD AVE,Daytona Beach,Florida,32114,Volusia,Rental Assistance/HUD;Section 202 Direct Loan,177,35,35,-,x,-,-,-,Elderly,Ready for Occupancy,1966,1968,Non-Profit,2017,29.2080898,-81.02039626,82000,3,not avail.,not avail.,not avail.,not avail.,not avail.
6616,-,800213026,-,3.32E+13,LUTHER HALL,2006 S Palmetto Avenue,Daytona Beach,Florida,32119,Volusia,Rental Assistance/HUD;Section 202 Capital Advance,40,39,39,-,x,-,-,-,Elderly,Ready for Occupancy,2004,2005,Non-Profit,2044,29.17369233,-81.00166545,82401,1,not avail.,not avail.,not avail.,not avail.,not avail.
575,-,800004262,-,3.22E+13,MAGNOLIA GARDENS,1034 Fourth Street,Daytona Beach,Florida,32117,Volusia,Rental Assistance/HUD;Section 202 Direct Loan,88,88,88,-,x,-,-,-,Elderly,Ready for Occupancy,1994,1984,Non-Profit,2034,29.22655728,-81.05265264,81700,4,-,88,-,-,-
1542,-,800004301,-,3.32E+13,MT. CARMEL HOMES,372 N Lincoln St,Daytona Beach,Florida,32114,Volusia,Rental Assistance/HUD,28,28,28,-,x,-,-,-,Family,Ready for Occupancy,1970,2007,Non-Profit,2020,29.21363724,-81.03488438,81900,1,-,-,8,20,-
2224,-,800004585,-,3.22E+13,"WORC HAVEN, ADULT CONGREGATE LIVING FACILITY",1090 JIMMY ANN DR,Daytona Beach,Florida,32117,Volusia,Rental Assistance/HUD;Section 202 Direct Loan,15,15,15,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1986,1986,Non-Profit,2026,29.21916812,-81.07096655,82301,1,-,15,-,-,-
1777,-,800003962,-,3.02E+13,COLLEGE ARMS TOWERS,101 N Amelia Ave,DeLand,Florida,32724,Volusia,Rental Assistance/HUD;Section 202 Direct Loan,198,56,56,-,x,-,-,-,Elderly,Ready for Occupancy,1969,1970,Non-Profit,2022,29.02917144,-81.29895199,90500,2,not avail.,not avail.,not avail.,not avail.,not avail.
703,-,800004183,-,3.02E+13,HUGH ASH MANOR,740 NORTH WOODLAND BLVD.,DeLand,Florida,32720,Volusia,Rental Assistance/HUD;Section 236,150,30,30,-,x,-,-,-,Elderly,Ready for Occupancy,1971,1971,Non-Profit,2019,29.04059117,-81.30444206,90400,3,not avail.,not avail.,not avail.,not avail.,not avail.
6638,-,800217519,-,3.12E+13,DELTONA GARDENS,2101 Capri Circle,Deltona,Florida,32738,Volusia,Rental Assistance/HUD;Section 811 Capital Advance,15,14,14,-,x,-,-,-,Elderly,Ready for Occupancy,2006,2006,Non-Profit,2046,28.9242374,-81.18609984,91024,1,not avail.,not avail.,not avail.,not avail.,not avail.
1711,-,800004305,-,3.21E+13,CEDAR OAKS APARTMENTS,668 LPGA  BLVD,Holly Hill,Florida,32117,Volusia,Rental Assistance/HUD;Section 202 Direct Loan,44,43,43,-,x,-,-,-,Elderly,Ready for Occupancy,1993,1993,Non-Profit,2033,29.2419025,-81.05411918,80901,3,not avail.,not avail.,not avail.,not avail.,not avail.
473,2191,800004172,-,3.21E+13,HOLLY POINT APARTMENTS,1000 15TH ST NW,Holly Hill,Florida,32117,Volusia,Housing Credits 9%;Rental Assistance/HUD;Section 221(d)(4) MKT,126,126,126,x,x,-,-,-,Family;Link,Ready for Occupancy,1980,1980,For-Profit,2064,29.246972,-81.060722,80901,1,-,28,66,32,-
1667,-,800004345,-,3.21E+13,ORMOND SHORES APARTMENTS,140 Lincoln Ave,Ormond Beach,Florida,32174,Volusia,Rental Assistance/HUD,26,26,26,-,x,-,-,-,Elderly,Ready for Occupancy,1981,1981,For-Profit,2016,29.28544241,-81.06017191,80600,2,-,26,-,-,-
1816,-,800004396,-,3.21E+13,PRINCE OF PEACE VILLAS,664 S NOVA RD,Ormond Beach,Florida,32174,Volusia,Rental Assistance/HUD;Section 202 Capital Advance,70,69,69,-,x,-,-,-,Elderly,Ready for Occupancy,1996,1996,Non-Profit,2036,29.26381185,-81.07797583,80805,1,not avail.,not avail.,not avail.,not avail.,not avail.
1842,-,800004067,-,3.32E+13,EPIPHANY MANOR,4792 S Ridgewood Ave,Port Orange,Florida,32127,Volusia,Rental Assistance/HUD;Section 207/223(f),72,72,72,-,x,-,-,-,Elderly,Ready for Occupancy,1988,1988,Non-Profit,2033,29.1341003,-80.98402578,82511,1,18,54,-,-,-
804,-,800004154,-,25-3N-19-19070-001-8898,HERITAGE APARTMENTS,315 SOUTH 19TH STREET,De Funiak Springs,Florida,32433,Walton,Rental Assistance/HUD;Section 515,50,50,50,-,x,-,x,-,Family,Ready for Occupancy,1979,1979,For-Profit,2034,30.71789751,-86.12877252,950302,2,-,12,26,12,-
